name,artist,dim_1,dim_2,name_artist
Ruby Red,Smino,-10.46073,-1.1817471,Ruby Red - Smino
One Of THOSE Nights,The Cab,0.0035270858,-9.580084,One Of THOSE Nights - The Cab
Villa,Sunset Rollercoaster,6.0218086,5.0925713,Villa - Sunset Rollercoaster
Medieval - Spotify Singles,FINNEAS,-3.5492904,-5.090448,Medieval - Spotify Singles - FINNEAS
Know Yourself,Drake,-10.01661,12.745871,Know Yourself - Drake
secret base ~君がくれたもの~ feat.えみい (テーマパークガール),kobasolo,14.761506,1.4697449,secret base ~君がくれたもの~ feat.えみい (テーマパークガール) - kobasolo
Our Patch of the Earth,Colliding With Mars,-12.724091,5.1234503,Our Patch of the Earth - Colliding With Mars
bath,offonoff,-5.4017367,15.596576,bath - offonoff
Love Me,Lil Wayne,-10.39046,12.858059,Love Me - Lil Wayne
陀飛輪,Eason Chan,1.9031403,10.234922,陀飛輪 - Eason Chan
ALSATIA,GALNERYUS,12.123553,8.440541,ALSATIA - GALNERYUS
Drunk Text Romance,Cyberbully Mom Club,-4.5895615,3.9456751,Drunk Text Romance - Cyberbully Mom Club
Night owl,the pillows,9.191714,14.949652,Night owl - the pillows
ブルーバード,Ikimonogakari,10.723424,9.584636,ブルーバード - Ikimonogakari
as long as it takes you,keshi,3.894374,-3.6610856,as long as it takes you - keshi
Vibration,Okinawa Delays,10.825707,10.231437,Vibration - Okinawa Delays
Thoughts,Abe Hoed,-3.0730686,6.880228,Thoughts - Abe Hoed
Reunited,Peaches & Herb,-3.717496,5.2999773,Reunited - Peaches & Herb
Kaze No Tsuyoi Hi,back number,21.266127,4.399104,Kaze No Tsuyoi Hi - back number
Rhapsody of Blue Sky,fhána,10.87489,9.049004,Rhapsody of Blue Sky - fhána
パレード,LUCKY TAPES,17.911264,10.6227255,パレード - LUCKY TAPES
Tiny Little Adiantum - Remix,WildWestCartel,-2.167987,7.548463,Tiny Little Adiantum - Remix - WildWestCartel
Horsey (feat. Sarah Bonito),Macross 82-99,11.421769,8.461956,Horsey (feat. Sarah Bonito) - Macross 82-99
Chilly,NIKI,3.7693737,-4.1273932,Chilly - NIKI
スリル - 2016 Remastered,HOTEI,20.655075,3.8400588,スリル - 2016 Remastered - HOTEI
4 Walls,f(x),4.7134576,18.062307,4 Walls - f(x)
Blown Rose,Blossoms,8.551025,-14.192197,Blown Rose - Blossoms
I Know What Your Mama Thinks of Me,Easy Socks,-4.258281,3.9551563,I Know What Your Mama Thinks of Me - Easy Socks
Miss Parallel World,Soutaiseiriron,12.236053,-6.471141,Miss Parallel World - Soutaiseiriron
Mokase,Dream Coterie,-3.4154842,-4.8675613,Mokase - Dream Coterie
Love Is Only a Feeling,Joey Bada$$,-10.3109255,-1.3438841,Love Is Only a Feeling - Joey Bada$$
Anata Ga Ireba Iinoni,LEGO BIG MORL,17.257385,-2.916944,Anata Ga Ireba Iinoni - LEGO BIG MORL
way back,Travis Scott,-9.945122,-1.4416227,way back - Travis Scott
IF YOU,BIGBANG,4.1766853,17.620848,IF YOU - BIGBANG
Vision,Simmy,8.634781,-3.0396955,Vision - Simmy
9月に落ちるひとしずく,DADARAY,17.945694,10.174827,9月に落ちるひとしずく - DADARAY
Renee,SALES,5.857279,5.6788945,Renee - SALES
念念不忘,Juno Mak,1.6971692,10.114048,念念不忘 - Juno Mak
EON BREAK,Virtual Self,-0.9255542,6.1753793,EON BREAK - Virtual Self
PAPERMOON (ソウルイーター),Kanako,-1.0263389,6.24873,PAPERMOON (ソウルイーター) - Kanako
Advice,Cavetown,-2.5761771,-3.8263483,Advice - Cavetown
SPICE,SCANDAL,15.226976,0.6958156,SPICE - SCANDAL
YOU'RE THE ONE,KAYTRANADA,6.168292,4.7368445,YOU'RE THE ONE - KAYTRANADA
The Body Is a Blade,Japanese Breakfast,-2.4685795,-3.985056,The Body Is a Blade - Japanese Breakfast
千千闋歌,Priscilla Chan,2.0830088,9.5369835,千千闋歌 - Priscilla Chan
Wii Date,City Girl,-3.277662,6.923776,Wii Date - City Girl
Runaway Man,Olivia Willhite,-4.1280904,5.9107776,Runaway Man - Olivia Willhite
Sometimes,Crush,-1.2259871,16.733648,Sometimes - Crush
Boys & Girls,will.i.am,-3.5818002,-1.3687035,Boys & Girls - will.i.am
1987,Phoneboy,-3.1924343,7.750896,1987 - Phoneboy
Lovin' (feat. A Boogie wit da Hoodie),PnB Rock,-3.6524591,-1.3249979,Lovin' (feat. A Boogie wit da Hoodie) - PnB Rock
All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,-2.0667322,20.699074,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version] - Jay Park
LONELY NIGHTS,tofubeats,18.012104,9.50751,LONELY NIGHTS - tofubeats
Lonely,Wineson,-3.8380456,5.605899,Lonely - Wineson
You,Sebastian Roca,3.3787932,-4.4594736,You - Sebastian Roca
The Bitterlove,Ardhito Pramono,4.467748,-3.6121972,The Bitterlove - Ardhito Pramono
トゲめくスピカ,POLKADOT STINGRAY,10.285688,-0.7566108,トゲめくスピカ - POLKADOT STINGRAY
Sunday Monday,Mizuki Ohira,11.0602865,10.876583,Sunday Monday - Mizuki Ohira
Young,ADOY,-0.6960799,16.04762,Young - ADOY
Starlight,Kuwada,-1.9389048,7.6726813,Starlight - Kuwada
Lotus,Osvaldorio,-3.8802514,5.7746806,Lotus - Osvaldorio
Love Talk - English Version,WayV,4.4868727,-2.2113948,Love Talk - English Version - WayV
有借有還 - 電影: 紥職 主題曲,William Chan,2.3208444,9.236943,有借有還 - 電影: 紥職 主題曲 - William Chan
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,-12.793407,5.9545393,The Way Life Goes (feat. Oh Wonder) - Lil Uzi Vert
XO TOUR Llif3,Lil Uzi Vert,-14.15333,5.5393405,XO TOUR Llif3 - Lil Uzi Vert
rainy,Ochunism,10.584377,12.895377,rainy - Ochunism
New Rules,Dua Lipa,5.159902,-1.2925179,New Rules - Dua Lipa
Tangled Up,Caro Emerald,5.1238174,-2.6861486,Tangled Up - Caro Emerald
All My Heart to You,Dan Mason ダン·メイソン,-3.901493,4.740355,All My Heart to You - Dan Mason ダン·メイソン
Kiss And Tell,ROMderful,-9.521988,-6.659917,Kiss And Tell - ROMderful
Bower,Inner Wave,6.2672844,-9.504365,Bower - Inner Wave
真夜中のドア,Yuri Tanaka,18.456795,10.334933,真夜中のドア - Yuri Tanaka
Sayoko,Mikito P,15.101793,1.2717695,Sayoko - Mikito P
Television/So Far So Good,Rex Orange County,3.4747915,-3.5283709,Television/So Far So Good - Rex Orange County
Living breathing,Mesita,9.285685,-11.536885,Living breathing - Mesita
Frida.,Curtis Roach,-12.533089,5.104923,Frida. - Curtis Roach
Modern Romance,Satellite Young,10.430246,9.6242895,Modern Romance - Satellite Young
Snacks,Oscar Lang,-3.588267,-5.314318,Snacks - Oscar Lang
Red Roses,LAUNDRY DAY,-3.4879408,-5.3316836,Red Roses - LAUNDRY DAY
真夜中のドア / Stay With Me (feat. ひかり),Tokimeki Records,12.092067,5.227973,真夜中のドア / Stay With Me (feat. ひかり) - Tokimeki Records
Ride,LCYTN,6.080496,5.7810297,Ride - LCYTN
Go Flex,Post Malone,-13.456953,5.6849837,Go Flex - Post Malone
Bottle Caps (Feel the Spice) [feat. Tomppabeats],Jay Squared,-13.242572,5.752057,Bottle Caps (Feel the Spice) [feat. Tomppabeats] - Jay Squared
Oceanside,Lé Real,-12.782419,5.128228,Oceanside - Lé Real
さつきあめ,BENI,18.020044,10.681792,さつきあめ - BENI
Gimme Love,Joji,3.7301621,-3.6573498,Gimme Love - Joji
bloodline,Ariana Grande,4.67134,-0.85083055,bloodline - Ariana Grande
Blue in Green,kiki vivi lily,10.824661,10.513537,Blue in Green - kiki vivi lily
Merry go round,uncoolclub,-1.7934402,14.1733,Merry go round - uncoolclub
Aurora,Dj Okawari / Eri Kamiya,-3.0895314,5.1029363,Aurora - Dj Okawari / Eri Kamiya
Break My Heart Again,FINNEAS,-3.0942187,-5.8733463,Break My Heart Again - FINNEAS
Stolen Dance,Milky Chance,4.862689,-3.0049675,Stolen Dance - Milky Chance
표류 drift,We Hate JH,-5.430312,14.779093,표류 drift - We Hate JH
Primal,Original Love,21.372915,4.409658,Primal - Original Love
Gossamer,Lé Real,-12.482507,5.136324,Gossamer - Lé Real
fire,Sophia Black,4.0049872,-4.115199,fire - Sophia Black
Be Your Own 3am,Adult Mom,-3.331745,-5.6185946,Be Your Own 3am - Adult Mom
Midnight,Adhitia Sofyan,-2.7951062,-5.033655,Midnight - Adhitia Sofyan
Made for Mermaid,Orange Ocean,6.76251,4.279424,Made for Mermaid - Orange Ocean
Bloom,j^p^n,-3.896189,4.803773,Bloom - j^p^n
Step,Hitsujibungaku,17.537006,-3.456154,Step - Hitsujibungaku
sunday afternoon,Ivy to Fraudulent Game,17.015926,-3.509352,sunday afternoon - Ivy to Fraudulent Game
TTM (feat. Wiz Khalifa & NGHTMRE),PnB Rock,-3.7830195,-1.4783866,TTM (feat. Wiz Khalifa & NGHTMRE) - PnB Rock
Tender,FENNEC FENNEC,17.542885,10.094585,Tender - FENNEC FENNEC
30 Hours,Kanye West,-13.975089,5.777527,30 Hours - Kanye West
You May Crawl,School Food Punishment,20.72418,3.8872828,You May Crawl - School Food Punishment
Kingdom Hearts,JERHELL,-12.778737,5.116073,Kingdom Hearts - JERHELL
Moderato,MAMAMOO,12.047356,5.337923,Moderato - MAMAMOO
159cm,Tank,-5.4394445,14.849133,159cm - Tank
Die For You,VALORANT,-1.6025169,6.161503,Die For You - VALORANT
チンギス・ハン,WEDNESDAY CAMPANELLA,18.660414,10.71184,チンギス・ハン - WEDNESDAY CAMPANELLA
I MA,Kan Sano,-3.853213,6.617185,I MA - Kan Sano
shine,locofrank,19.122885,9.541604,shine - locofrank
Buttercup,Jack Stauber,5.8709493,5.6889286,Buttercup - Jack Stauber
"鋼琴哭 - (""愛情來的時候:韓國篇"" 主題曲 )",Linda Chung,1.8792987,10.289363,"鋼琴哭 - (""愛情來的時候:韓國篇"" 主題曲 ) - Linda Chung"
2011,UNDER GRAPH,9.179738,14.979903,2011 - UNDER GRAPH
Get to You Again,Mac Ayres,-2.5135007,-4.7377067,Get to You Again - Mac Ayres
Champions,Kanye West,-14.141119,5.5168676,Champions - Kanye West
惑星タントラ,YAKUSHIMARU Etsuko,11.434536,8.432122,惑星タントラ - YAKUSHIMARU Etsuko
Be Afraid,So Much Light,-1.657685,7.5088315,Be Afraid - So Much Light
Lovedrunk,Epik High,4.5619454,16.698486,Lovedrunk - Epik High
Missing You,Jasper,-3.727534,-3.7542436,Missing You - Jasper
Nunca Es Suficiente,Natalia Lafourcade,13.958936,-12.9104595,Nunca Es Suficiente - Natalia Lafourcade
stay,LEEBADA,-5.4622464,15.40941,stay - LEEBADA
In My Head,Bedroom,-2.1086268,5.2422786,In My Head - Bedroom
Plastic Hearts,Disco Hue,-2.7222135,-4.290995,Plastic Hearts - Disco Hue
Astrea,TEARS OF TRAGEDY,16.269009,1.1396583,Astrea - TEARS OF TRAGEDY
Long Goodbye,9mm Parabellum Bullet,12.445731,8.702755,Long Goodbye - 9mm Parabellum Bullet
K.,Cigarettes After Sex,-2.5678687,-4.6706796,K. - Cigarettes After Sex
Bubble,rei brown,-3.764816,4.8055224,Bubble - rei brown
"눈,코,입(Eyes, Noes, Lips)",TAEYANG,-5.451909,15.466212,"눈,코,입(Eyes, Noes, Lips) - TAEYANG"
Strawberry Skies,Kid Travis,4.8844285,-2.488952,Strawberry Skies - Kid Travis
Blue,Allester Shaun,-3.8588126,4.5107183,Blue - Allester Shaun
Wakarimasen,MIYACHI,8.315558,14.447423,Wakarimasen - MIYACHI
Driver's High,L'Arc-en-Ciel,10.411816,8.415934,Driver's High - L'Arc-en-Ciel
Deal with the devil,Tia,10.77041,9.443342,Deal with the devil - Tia
Wonder Why,Eli Noir,-13.373073,6.568499,Wonder Why - Eli Noir
Teach Me (feat. Kiesza),Joey Bada$$,-10.793607,-1.7030982,Teach Me (feat. Kiesza) - Joey Bada$$
I Don't Know How To Love,The Drums,6.4590535,-10.098462,I Don't Know How To Love - The Drums
GOT IT GOOD,KAYTRANADA,6.31036,4.7852817,GOT IT GOOD - KAYTRANADA
Maybe,Lucys,4.648341,-1.652831,Maybe - Lucys
Just Be Friends,Joey Gatto,4.5856175,-2.3042302,Just Be Friends - Joey Gatto
Wind flower,MAMAMOO,11.542797,5.592935,Wind flower - MAMAMOO
your diary,sundial,-3.592068,4.7496667,your diary - sundial
Oh My Dis Side (feat. Quavo),Travis Scott,-10.193999,-1.3839289,Oh My Dis Side (feat. Quavo) - Travis Scott
Parisian Skies,Maximo Park,14.100238,-13.052715,Parisian Skies - Maximo Park
Lover Boy,Phum Viphurit,4.6319947,-3.245843,Lover Boy - Phum Viphurit
HEKIREKI,LAST ALLIANCE,11.659405,8.461514,HEKIREKI - LAST ALLIANCE
Dance with Me,beabadoobee,-2.9203157,-5.8546724,Dance with Me - beabadoobee
スーパースター,Mom,15.971628,-3.8418837,スーパースター - Mom
Time,Luna Luna,5.92573,4.0127926,Time - Luna Luna
Decree of the Sichuan General,Hong Kong Chinese Orchestra,-4.061064,4.1595073,Decree of the Sichuan General - Hong Kong Chinese Orchestra
Memory,Pish,5.946805,3.9850628,Memory - Pish
Baby You Love Me,Nick & Sammy,4.1228204,18.940998,Baby You Love Me - Nick & Sammy
Love Me Less (feat. Quinn XCII),MAX,-7.1524105,0.7675727,Love Me Less (feat. Quinn XCII) - MAX
夕恋,indigo la End,12.284861,-6.5180025,夕恋 - indigo la End
Time is Running Out,Muse,9.202073,-7.40469,Time is Running Out - Muse
Girls That Dance,Masego,-2.2515314,7.1332603,Girls That Dance - Masego
ラジカル少女,Butaotome,11.966488,8.996026,ラジカル少女 - Butaotome
Ricochet (Nunca Morirá),VALERAS,6.6849465,4.110676,Ricochet (Nunca Morirá) - VALERAS
Money Game (feat. Vava),Bohan Phoenix,4.7064505,13.164978,Money Game (feat. Vava) - Bohan Phoenix
Colors,Tee Grizzley,-10.345916,12.97739,Colors - Tee Grizzley
Cartier,Bazzi,4.6085653,-2.1332579,Cartier - Bazzi
That Shit Raw,Dusty Bottle,2.9212704,8.961857,That Shit Raw - Dusty Bottle
Undefeated (feat. 21 Savage),A Boogie Wit da Hoodie,-13.267338,6.4277186,Undefeated (feat. 21 Savage) - A Boogie Wit da Hoodie
All in the Value,HONNE,5.0372343,-2.4259899,All in the Value - HONNE
Eleven,Sunday Moon,5.9567018,5.202275,Eleven - Sunday Moon
Ocean Drive,Babylon,6.1277933,5.6746697,Ocean Drive - Babylon
Juice,iyla,4.179788,-3.6074495,Juice - iyla
手紙,plenty,16.897585,-4.362618,手紙 - plenty
君じゃなきゃダメみたい,Masayoshi Oishi,14.674737,0.61506975,君じゃなきゃダメみたい - Masayoshi Oishi
Fluorescent Adolescent,Arctic Monkeys,6.172414,-10.407226,Fluorescent Adolescent - Arctic Monkeys
prom dress,mxmtoon,-3.6509914,-5.159417,prom dress - mxmtoon
fast (Remix) [feat. Offset & A Boogie Wit da Hoodie],Sueco,-3.584995,-1.3969057,fast (Remix) [feat. Offset & A Boogie Wit da Hoodie] - Sueco
SICKO MODE,Travis Scott,-10.436536,-2.1652675,SICKO MODE - Travis Scott
The Prayer,Das,-2.0994544,5.805262,The Prayer - Das
"Those Who Can't, Cheat",Clarence Clarity,4.8617687,-1.457432,"Those Who Can't, Cheat - Clarence Clarity"
Rude Boy,MAMAMOO,11.922677,5.47975,Rude Boy - MAMAMOO
light,wave to earth,4.937675,-2.4796948,light - wave to earth
落日,Tokyo Incidents,11.292304,10.586161,落日 - Tokyo Incidents
Angles (feat. JME),Miraa May,-6.9790173,-2.9809575,Angles (feat. JME) - Miraa May
Wonderful World,Lost Lander,3.6665041,-4.3147774,Wonderful World - Lost Lander
Maybe It’s Not Our Fault,Yerin Baek,4.05886,17.862535,Maybe It’s Not Our Fault - Yerin Baek
same,ninjandru,-2.2473204,7.2603025,same - ninjandru
Fanny,Brazzaville,6.2130694,4.6370006,Fanny - Brazzaville
狼の詩,ATARASHII GAKKO!,10.424484,9.618027,狼の詩 - ATARASHII GAKKO!
my future,Billie Eilish,3.3322737,-4.4774265,my future - Billie Eilish
B.Y.S.,keshi,4.2695756,-3.3377922,B.Y.S. - keshi
Another Weekend,Ariel Pink,0.11644251,-9.621685,Another Weekend - Ariel Pink
blah blah blah.,Denitia and Sene,-2.1204488,5.9142256,blah blah blah. - Denitia and Sene
ラストダンス,Eve,12.1218195,1.168258,ラストダンス - Eve
羅針,LAST ALLIANCE,10.921776,9.391445,羅針 - LAST ALLIANCE
Myself,NAV,-10.365346,-1.1081642,Myself - NAV
Fly Me To The Moon (In Other Words) - 2007 MIX [2021 Remastered],Hikaru Utada,10.940366,10.419,Fly Me To The Moon (In Other Words) - 2007 MIX [2021 Remastered] - Hikaru Utada
Vinyl,King Gnu,19.109564,9.545527,Vinyl - King Gnu
I beg you,Aimer,15.277956,1.1899605,I beg you - Aimer
Somehow.,Phony Ppl,4.9924226,5.348989,Somehow. - Phony Ppl
Wildin',Berhana,6.0960383,5.031403,Wildin' - Berhana
Friends,Los Retros,-10.638578,7.2902546,Friends - Los Retros
陪著你走,RubberBand,2.9166625,8.965369,陪著你走 - RubberBand
There's Too Much Love,Belle and Sebastian,13.979589,-12.931119,There's Too Much Love - Belle and Sebastian
昨天,Mr.,2.2665224,9.255287,昨天 - Mr.
At the End of the Day,GotNoWings,-2.8981216,6.472417,At the End of the Day - GotNoWings
ヒューマノイド,ZUTOMAYO,19.285368,9.819865,ヒューマノイド - ZUTOMAYO
水星(BOY MEETS GIRL in Kobecity) feat. オノマトペ大臣&仮谷せいら,tofubeats,18.404718,11.07579,水星(BOY MEETS GIRL in Kobecity) feat. オノマトペ大臣&仮谷せいら - tofubeats
Paradise,Rex Orange County,4.1032095,-1.9568503,Paradise - Rex Orange County
100,Ric Heron,-2.4096682,6.175981,100 - Ric Heron
UNFAIR,Victor Internet,3.7936864,-3.3519952,UNFAIR - Victor Internet
Simple and Clean,Mree,11.428667,11.042868,Simple and Clean - Mree
Song 3,Inner Wave,6.422881,-9.966515,Song 3 - Inner Wave
Chamomile Tea,Chance Thrash,-4.5716424,3.8485374,Chamomile Tea - Chance Thrash
Read Me,HA:TFELT,3.3341367,18.104961,Read Me - HA:TFELT
Better,SG Lewis,6.1726303,4.544978,Better - SG Lewis
Delete You,Choi Jungyoon,-1.2048337,16.714176,Delete You - Choi Jungyoon
안녕 Goodbye,OOHYO,4.0937104,18.558117,안녕 Goodbye - OOHYO
Personal,HRVY,5.7785616,-2.0363863,Personal - HRVY
the ends,Travis Scott,-10.04049,-1.98194,the ends - Travis Scott
灯せ,BLUE ENCOUNT,12.594697,8.747422,灯せ - BLUE ENCOUNT
曇り夜空は雨の予報,SHISHAMO,16.85928,-4.1947083,曇り夜空は雨の予報 - SHISHAMO
Stranger Things,Joyner Lucas,-10.377906,13.144838,Stranger Things - Joyner Lucas
Lemon,Kenshi Yonezu,11.040963,10.318643,Lemon - Kenshi Yonezu
"Don't Touch Me, Plz",Chan,-5.636204,15.397851,"Don't Touch Me, Plz - Chan"
I don't want no champagne,Chimmi,-3.26175,6.675527,I don't want no champagne - Chimmi
ヒューズ,Halo at Yojohan,17.326868,-3.0125296,ヒューズ - Halo at Yojohan
The Mermaid,POLKADOT STINGRAY,10.260286,-0.7862979,The Mermaid - POLKADOT STINGRAY
Blanket of Sadness (feat. Rendy Pandugo),Oslo Ibrahim,6.7730484,5.076178,Blanket of Sadness (feat. Rendy Pandugo) - Oslo Ibrahim
Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,3.9231086,-1.8692904,Summer Bummer (feat. A$AP Rocky & Playboi Carti) - Lana Del Rey
Cider,YEZI,4.835596,18.358543,Cider - YEZI
Pacify Her,Melanie Martinez,4.0516667,-1.1136353,Pacify Her - Melanie Martinez
Psychopath Killer,Slaughterhouse,-10.144653,12.8243885,Psychopath Killer - Slaughterhouse
Cuts Heal in Time,Mac Ayres,-3.2731633,-5.6293445,Cuts Heal in Time - Mac Ayres
LET IT DIE(OAO),Veltpunch,17.035473,-3.1651707,LET IT DIE(OAO) - Veltpunch
Been Here For A While,Ale From SummerClub,-2.650217,5.253012,Been Here For A While - Ale From SummerClub
One Night,Lil Yachty,-10.437188,-1.3484375,One Night - Lil Yachty
Objection (Tango),Shakira,4.6205554,-0.6902773,Objection (Tango) - Shakira
Fly Me To The Moon (In Other Words) - 2007 MIX,Hikaru Utada,11.182708,10.460243,Fly Me To The Moon (In Other Words) - 2007 MIX - Hikaru Utada
KILLING ME,iKON,4.0923557,18.076712,KILLING ME - iKON
Plus,Peach Tree Rascals,4.157323,-4.0508814,Plus - Peach Tree Rascals
Loverboy,RALPH TV,-3.5674047,-5.3817854,Loverboy - RALPH TV
Better Now,Kid Travis,4.6125984,-0.9680913,Better Now - Kid Travis
マシュ・ケ・ナダ,Pink Martini,10.808685,10.455901,マシュ・ケ・ナダ - Pink Martini
Vete,Biig Piig,-3.012332,-5.3717422,Vete - Biig Piig
Adelaide Sky,Adhitia Sofyan,-3.3125188,-5.662759,Adelaide Sky - Adhitia Sofyan
夜の船,OGRE YOU ASSHOLE,17.004541,-3.5328662,夜の船 - OGRE YOU ASSHOLE
"Cloud 9 (feat. Juan Periquet, Kakie & Cub Fuque)",Luis Villanueva,-3.0700195,4.7333665,"Cloud 9 (feat. Juan Periquet, Kakie & Cub Fuque) - Luis Villanueva"
テキーラグッバイ,LEGO BIG MORL,16.980125,-3.4667695,テキーラグッバイ - LEGO BIG MORL
I,NakamuraEmi,10.687796,13.078391,I - NakamuraEmi
Summerfire,Victor Internet,4.327991,-2.795133,Summerfire - Victor Internet
Last Summer Whisper,Anri,17.941612,10.596698,Last Summer Whisper - Anri
goosebumps,Travis Scott,-9.932498,-1.6243321,goosebumps - Travis Scott
上海バンド,Daichi Yamamoto,8.18135,14.568623,上海バンド - Daichi Yamamoto
Midori No Shoujo,indigo la End,12.072409,-6.3051667,Midori No Shoujo - indigo la End
Find the Words - JI Edit,Jamie Isaac,-3.4735177,4.296621,Find the Words - JI Edit - Jamie Isaac
Kyouran Hey Kids!!,THE ORAL CIGARETTES,10.333144,-0.70718443,Kyouran Hey Kids!! - THE ORAL CIGARETTES
All These Fairies but No Fountain,ChiefTaza,-2.8750367,7.3190737,All These Fairies but No Fountain - ChiefTaza
Six Speed,Current Blue,-2.2490191,5.853844,Six Speed - Current Blue
千本桜,KuroUsa,14.729317,0.5886454,千本桜 - KuroUsa
Your Song,Elton John,9.384564,-7.6955748,Your Song - Elton John
春は溶けて,indigo la End,12.197225,-6.4301248,春は溶けて - indigo la End
Cruel Intentions,JMSN,6.2988887,5.1808386,Cruel Intentions - JMSN
Speaking Sonar,Summer Salt,6.296505,-9.169207,Speaking Sonar - Summer Salt
プライマル,Tokyo Incidents,9.739108,10.003741,プライマル - Tokyo Incidents
たぶん,YOASOBI,18.302523,10.047236,たぶん - YOASOBI
Superstar,Jamelia,5.801705,-2.0494883,Superstar - Jamelia
半疑じゃない,iri,18.481287,10.342415,半疑じゃない - iri
DON'T NEED YOUR LOVE,YOSHI,18.575542,10.337731,DON'T NEED YOUR LOVE - YOSHI
Timeline (feat. Boi.B) (Prod. Primary),Junggigo,3.916232,18.191618,Timeline (feat. Boi.B) (Prod. Primary) - Junggigo
